Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2019-01-01T09:45:00.0/2019-01-01T10:00:00.0;63.6946;37.4854;25.2673;12.2181;139.5298;8.6908;0.0000;8.6908;0.0000;1.0000
2019-01-01T10:00:00.0/2019-01-01T10:15:00.0;70.3001;42.5987;29.5902;13.0085;148.0827;13.5869;0.0000;13.5869;0.0000;1.0000
2019-01-01T10:15:00.0/2019-01-01T10:30:00.0;76.1439;47.2019;33.5482;13.6538;155.0277;18.7901;0.0000;18.7901;0.0000;1.0000
2019-01-01T10:30:00.0/2019-01-01T10:45:00.0;81.2009;51.2401;37.0663;14.1738;160.6326;22.0207;0.0000;22.0207;0.0000;1.0000
2019-01-01T10:45:00.0/2019-01-01T11:00:00.0;85.4494;54.6702;40.0868;14.5834;165.0948;24.3939;0.0000;24.3939;0.0000;1.0000
2019-01-01T11:00:00.0/2019-01-01T11:15:00.0;88.8713;57.4586;42.5652;14.8935;168.5589;25.4731;0.0000;25.4731;0.0000;1.0000
2019-01-01T11:15:00.0/2019-01-01T11:30:00.0;91.4519;59.5799;44.4680;15.1119;171.1295;26.8112;0.0000;26.8112;0.0000;1.0000
2019-01-01T11:30:00.0/2019-01-01T11:45:00.0;93.1802;61.0151;45.7709;15.2442;172.8793;26.5002;0.0000;26.5002;0.0000;1.0000
2019-01-01T11:45:00.0/2019-01-01T12:00:00.0;94.0488;61.7526;46.4588;15.2938;173.8582;27.6116;0.0000;27.6116;0.0000;1.0000
2019-01-01T12:00:00.0/2019-01-01T12:15:00.0;94.0539;61.7974;46.5436;15.2537;174.1667;28.4772;0.0000;28.4772;0.0000;1.0000
2019-01-01T12:15:00.0/2019-01-01T12:30:00.0;93.1955;61.1424;46.0124;15.1299;173.7639;29.0816;0.0000;29.0816;0.0000;1.0000
2019-01-01T12:30:00.0/2019-01-01T12:45:00.0;91.4773;59.7874;44.8616;14.9258;172.5977;29.8044;0.0000;29.8044;0.0000;1.0000
2019-01-01T12:45:00.0/2019-01-01T13:00:00.0;88.9068;57.7437;43.1046;14.6392;170.6289;30.6709;0.1352;30.5358;0.5409;1.0000
2019-01-01T13:00:00.0/2019-01-01T13:15:00.0;85.4948;55.0288;40.7627;14.2661;167.7926;30.1283;0.7128;29.4155;2.9366;1.0000
