Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2021-01-06T21:00:00.0/2021-01-06T22:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T22:00:00.0/2021-01-06T23:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-06T23:00:00.0/2021-01-07T00:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T00:00:00.0/2021-01-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T01:00:00.0/2021-01-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T02:00:00.0/2021-01-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T03:00:00.0/2021-01-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T04:00:00.0/2021-01-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T05:00:00.0/2021-01-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T06:00:00.0/2021-01-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T07:00:00.0/2021-01-07T08:00:00.0;0.0315;0.0061;0.0006;0.0055;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T08:00:00.0/2021-01-07T09:00:00.0;92.2779;45.5076;27.4116;18.0959;327.5824;38.0737;19.7955;18.2783;212.1248;1.0000
2021-01-07T09:00:00.0/2021-01-07T10:00:00.0;245.2658;153.2037;114.6401;38.5636;650.1774;129.6263;89.1927;40.4336;502.6763;1.0000
2021-01-07T10:00:00.0/2021-01-07T11:00:00.0;353.4890;240.4178;192.8411;47.5766;766.5683;200.8287;145.8674;54.9613;584.1484;1.0000
2021-01-07T11:00:00.0/2021-01-07T12:00:00.0;409.5743;287.2306;235.9773;51.2532;810.9681;227.8543;154.9224;72.9318;532.2173;1.0000
2021-01-07T12:00:00.0/2021-01-07T13:00:00.0;409.7015;286.9308;234.8119;52.1190;806.6748;258.6858;211.7021;46.9837;728.2729;1.0000
2021-01-07T13:00:00.0/2021-01-07T14:00:00.0;353.8643;239.8373;190.5567;49.2806;756.5479;221.6134;183.6791;37.9344;729.1002;1.0000
2021-01-07T14:00:00.0/2021-01-07T15:00:00.0;245.8709;152.3639;111.8059;40.5579;631.8068;137.6553;104.8395;32.8158;590.5864;1.0000
2021-01-07T15:00:00.0/2021-01-07T16:00:00.0;93.0846;44.8363;25.4933;19.3430;298.6317;37.4033;18.2500;19.1533;189.0011;1.0000
