edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210102,1,fc,2t,grid_simple,regular_ll,9999,9999,274.483,274.093
1,ecmf,surface,0,20210102,2,fc,10u,grid_simple,regular_ll,9999,9999,3.03247,2.8689
1,ecmf,surface,0,20210102,2,fc,10v,grid_simple,regular_ll,9999,9999,-3.77016,-3.48793
1,ecmf,surface,0,20210102,2,fc,2t,grid_simple,regular_ll,9999,9999,274.396,274
1,ecmf,surface,0,20210102,3,fc,10u,grid_simple,regular_ll,9999,9999,2.86281,2.71583
1,ecmf,surface,0,20210102,3,fc,10v,grid_simple,regular_ll,9999,9999,-4.18878,-3.86456
1,ecmf,surface,0,20210102,3,fc,2t,grid_simple,regular_ll,9999,9999,274.397,274.009
1,ecmf,surface,0,20210102,4,fc,10u,grid_simple,regular_ll,9999,9999,2.63052,2.52114
1,ecmf,surface,0,20210102,4,fc,10v,grid_simple,regular_ll,9999,9999,-4.614,-4.22874
1,ecmf,surface,0,20210102,4,fc,2t,grid_simple,regular_ll,9999,9999,274.391,273.994
1,ecmf,surface,0,20210102,5,fc,10u,grid_simple,regular_ll,9999,9999,2.53637,2.44946
1,ecmf,surface,0,20210102,5,fc,10v,grid_simple,regular_ll,9999,9999,-4.89687,-4.48232
1,ecmf,surface,0,20210102,5,fc,2t,grid_simple,regular_ll,9999,9999,274.455,274.069
1,ecmf,surface,0,20210102,6,fc,10u,grid_simple,regular_ll,9999,9999,2.57147,2.48162
1,ecmf,surface,0,20210102,6,fc,10v,grid_simple,regular_ll,9999,9999,-5.27444,-4.83743
1,ecmf,surface,0,20210102,6,fc,2t,grid_simple,regular_ll,9999,9999,274.508,274.137
1,ecmf,surface,0,20210102,7,fc,10u,grid_simple,regular_ll,9999,9999,2.17734,2.13144
1,ecmf,surface,0,20210102,7,fc,10v,grid_simple,regular_ll,9999,9999,-5.6419,-5.17461
1,ecmf,surface,0,20210102,7,fc,2t,grid_simple,regular_ll,9999,9999,274.816,274.474
1,ecmf,surface,0,20210102,8,fc,10u,grid_simple,regular_ll,9999,9999,2.18811,2.13928
1,ecmf,surface,0,20210102,8,fc,10v,grid_simple,regular_ll,9999,9999,-5.96305,-5.45524
1,ecmf,surface,0,20210102,8,fc,2t,grid_simple,regular_ll,9999,9999,274.913,274.548
1,ecmf,surface,0,20210102,9,fc,10u,grid_simple,regular_ll,9999,9999,2.31998,2.24966
1,ecmf,surface,0,20210102,9,fc,10v,grid_simple,regular_ll,9999,9999,-6.14216,-5.61238
1,ecmf,surface,0,20210102,9,fc,2t,grid_simple,regular_ll,9999,9999,274.925,274.555
1,ecmf,surface,0,20210102,10,fc,10u,grid_simple,regular_ll,9999,9999,2.52592,2.42924
1,ecmf,surface,0,20210102,10,fc,10v,grid_simple,regular_ll,9999,9999,-5.96027,-5.44172
1,ecmf,surface,0,20210102,10,fc,2t,grid_simple,regular_ll,9999,9999,275.179,274.836
1,ecmf,surface,0,20210102,11,fc,10u,grid_simple,regular_ll,9999,9999,2.51871,2.39468
1,ecmf,surface,0,20210102,11,fc,10v,grid_simple,regular_ll,9999,9999,-6.01835,-5.51152
1,ecmf,surface,0,20210102,11,fc,2t,grid_simple,regular_ll,9999,9999,275.724,275.41
1,ecmf,surface,0,20210102,12,fc,10u,grid_simple,regular_ll,9999,9999,2.36816,2.25195
1,ecmf,surface,0,20210102,12,fc,10v,grid_simple,regular_ll,9999,9999,-6.17813,-5.66885
1,ecmf,surface,0,20210102,12,fc,2t,grid_simple,regular_ll,9999,9999,276.131,275.844
1,ecmf,surface,0,20210102,13,fc,10u,grid_simple,regular_ll,9999,9999,2.31769,2.22003
1,ecmf,surface,0,20210102,13,fc,10v,grid_simple,regular_ll,9999,9999,-6.40621,-5.87398
1,ecmf,surface,0,20210102,13,fc,2t,grid_simple,regular_ll,9999,9999,276.558,276.292
1,ecmf,surface,0,20210102,14,fc,10u,grid_simple,regular_ll,9999,9999,1.72964,1.69156
