Observation period;TOA;Clear sky GHI;Clear sky BHI;Clear sky DHI;Clear sky BNI;GHI;BHI;DHI;BNI;Reliability
2021-01-07T00:00:00.0/2021-01-07T01:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T01:00:00.0/2021-01-07T02:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T02:00:00.0/2021-01-07T03:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T03:00:00.0/2021-01-07T04:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T04:00:00.0/2021-01-07T05:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T05:00:00.0/2021-01-07T06:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T06:00:00.0/2021-01-07T07:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T07:00:00.0/2021-01-07T08:00:00.0;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;0.0000;1.0000
2021-01-07T08:00:00.0/2021-01-07T09:00:00.0;44.7160;19.5614;10.1965;9.3648;176.4479;15.6574;5.5268;10.1306;82.1161;1.0000
2021-01-07T09:00:00.0/2021-01-07T10:00:00.0;181.6936;105.8993;74.5745;31.3248;565.3326;94.4200;68.0552;26.3648;511.7663;1.0000
2021-01-07T10:00:00.0/2021-01-07T11:00:00.0;282.4817;184.3328;142.9248;41.4080;710.2574;167.6386;135.6005;32.0380;674.2897;1.0000
2021-01-07T11:00:00.0/2021-01-07T12:00:00.0;334.7190;227.0810;181.7970;45.2840;764.4316;192.6250;143.5317;49.0933;604.2408;1.0000
2021-01-07T12:00:00.0/2021-01-07T13:00:00.0;334.8483;223.5239;173.1562;50.3678;727.4129;198.7949;154.3702;44.4247;649.5634;1.0000
2021-01-07T13:00:00.0/2021-01-07T14:00:00.0;282.8635;175.8717;123.8838;51.9880;613.0888;150.6342;99.7033;50.9310;484.5773;1.0000
2021-01-07T14:00:00.0/2021-01-07T15:00:00.0;182.3110;95.8222;54.4460;41.3762;405.2985;72.6859;22.8278;49.8581;181.0755;1.0000
