edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210101,16,fc,10v,grid_simple,regular_ll,-2.79874,-2.73233,-3.04678,-2.98624
1,ecmf,surface,0,20210101,16,fc,2t,grid_simple,regular_ll,273.13,272.966,272.063,271.974
1,ecmf,surface,0,20210101,17,fc,10u,grid_simple,regular_ll,1.8963,1.86603,1.89044,1.86017
1,ecmf,surface,0,20210101,17,fc,10v,grid_simple,regular_ll,-2.66182,-2.60323,-2.90303,-2.8503
1,ecmf,surface,0,20210101,17,fc,2t,grid_simple,regular_ll,272.824,272.671,271.81,271.728
1,ecmf,surface,0,20210101,18,fc,10u,grid_simple,regular_ll,1.97254,1.9491,1.96375,1.94129
1,ecmf,surface,0,20210101,18,fc,10v,grid_simple,regular_ll,-2.56357,-2.52548,-2.79404,-2.76083
1,ecmf,surface,0,20210101,18,fc,2t,grid_simple,regular_ll,272.544,272.4,271.532,271.454
1,ecmf,surface,0,20210101,19,fc,10u,grid_simple,regular_ll,2.10318,2.06314,2.04361,2.00064
1,ecmf,surface,0,20210101,19,fc,10v,grid_simple,regular_ll,-2.46536,-2.42142,-2.62064,-2.5806
1,ecmf,surface,0,20210101,19,fc,2t,grid_simple,regular_ll,272.24,272.119,271.156,271.102
1,ecmf,surface,0,20210101,20,fc,10u,grid_simple,regular_ll,2.19784,2.15975,2.1119,2.07089
1,ecmf,surface,0,20210101,20,fc,10v,grid_simple,regular_ll,-2.4489,-2.42839,-2.59831,-2.57976
1,ecmf,surface,0,20210101,20,fc,2t,grid_simple,regular_ll,271.969,271.861,270.871,270.83
1,ecmf,surface,0,20210101,21,fc,10u,grid_simple,regular_ll,2.17663,2.13073,2.06237,2.01354
1,ecmf,surface,0,20210101,21,fc,10v,grid_simple,regular_ll,-2.41463,-2.39119,-2.51326,-2.49178
1,ecmf,surface,0,20210101,21,fc,2t,grid_simple,regular_ll,271.762,271.665,270.637,270.602
1,ecmf,surface,0,20210101,22,fc,10u,grid_simple,regular_ll,2.0364,1.98562,1.92898,1.87771
1,ecmf,surface,0,20210101,22,fc,10v,grid_simple,regular_ll,-2.1214,-2.09113,-2.21515,-2.18683
1,ecmf,surface,0,20210101,22,fc,2t,grid_simple,regular_ll,271.588,271.49,270.422,270.383
1,ecmf,surface,0,20210101,23,fc,10u,grid_simple,regular_ll,2.00558,1.98068,1.89523,1.86838
1,ecmf,surface,0,20210101,23,fc,10v,grid_simple,regular_ll,-1.93286,-1.92603,-2.04321,-2.03735
1,ecmf,surface,0,20210101,23,fc,2t,grid_simple,regular_ll,271.426,271.34,270.236,270.203
1,ecmf,surface,0,20210101,24,fc,10u,grid_simple,regular_ll,2.04094,2.02385,1.90617,1.88713
1,ecmf,surface,0,20210101,24,fc,10v,grid_simple,regular_ll,-1.87946,-1.90094,-2.02789,-2.0484
1,ecmf,surface,0,20210101,24,fc,2t,grid_simple,regular_ll,271.395,271.34,270.262,270.258
1,ecmf,surface,0,20210102,1,fc,10u,grid_simple,regular_ll,2.04382,2.02722,1.90026,1.88122
1,ecmf,surface,0,20210102,1,fc,10v,grid_simple,regular_ll,-1.95947,-1.98682,-2.09717,-2.12256
1,ecmf,surface,0,20210102,1,fc,2t,grid_simple,regular_ll,271.303,271.257,270.118,270.122
1,ecmf,surface,0,20210102,2,fc,10u,grid_simple,regular_ll,2.01147,2.0061,1.88452,1.87769
1,ecmf,surface,0,20210102,2,fc,10v,grid_simple,regular_ll,-2.04652,-2.08168,-2.13734,-2.17152
1,ecmf,surface,0,20210102,2,fc,2t,grid_simple,regular_ll,271.177,271.131,269.894,269.896
1,ecmf,surface,0,20210102,3,fc,10u,grid_simple,regular_ll,1.84767,1.84279,1.72658,1.72023
1,ecmf,surface,0,20210102,3,fc,10v,grid_simple,regular_ll,-2.02765,-2.05499,-2.08038,-2.10382
1,ecmf,surface,0,20210102,3,fc,2t,grid_simple,regular_ll,271.054,270.995,269.681,269.665
1,ecmf,surface,0,20210102,4,fc,10u,grid_simple,regular_ll,1.68911,1.68814,1.59341,1.59146
1,ecmf,surface,0,20210102,4,fc,10v,grid_simple,regular_ll,-1.97093,-1.97337,-2.00169,-2.00218
1,ecmf,surface,0,20210102,4,fc,2t,grid_simple,regular_ll,270.736,270.67,269.164,269.125
1,ecmf,surface,0,20210102,5,fc,10u,grid_simple,regular_ll,1.59496,1.57836,1.53344,1.51684
1,ecmf,surface,0,20210102,5,fc,10v,grid_simple,regular_ll,-2.00087,-1.95497,-2.058,-2.01357
1,ecmf,surface,0,20210102,5,fc,2t,grid_simple,regular_ll,270.776,270.66,269.235,269.141
1,ecmf,surface,0,20210102,6,fc,10u,grid_simple,regular_ll,1.54412,1.51385,1.50408,1.47283
1,ecmf,surface,0,20210102,6,fc,10v,grid_simple,regular_ll,-2.22806,-2.14456,-2.3179,-2.23977
1,ecmf,surface,0,20210102,6,fc,2t,grid_simple,regular_ll,270.942,270.756,269.516,269.354
1,ecmf,surface,0,20210102,7,fc,10u,grid_simple,regular_ll,1.45078,1.43222,1.43418,1.41269
1,ecmf,surface,0,20210102,7,fc,10v,grid_simple,regular_ll,-2.64141,-2.56524,-2.81279,-2.74102
1,ecmf,surface,0,20210102,7,fc,2t,grid_simple,regular_ll,271.687,271.517,270.447,270.316
1,ecmf,surface,0,20210102,8,fc,10u,grid_simple,regular_ll,1.31897,1.30042,1.32385,1.30237
1,ecmf,surface,0,20210102,8,fc,10v,grid_simple,regular_ll,-2.81754,-2.75065,-3.01774,-2.95329
1,ecmf,surface,0,20210102,8,fc,2t,grid_simple,regular_ll,271.734,271.56,270.511,270.388
1,ecmf,surface,0,20210102,9,fc,10u,grid_simple,regular_ll,1.22525,1.194,1.24185,1.20767
1,ecmf,surface,0,20210102,9,fc,10v,grid_simple,regular_ll,-2.99275,-2.92243,-3.14851,-3.08454
1,ecmf,surface,0,20210102,9,fc,2t,grid_simple,regular_ll,271.774,271.594,270.585,270.466
