edition,centre,typeOfLevel,level,dataDate,stepRange,dataType,shortName,packingType,gridType,value1,value2,value3,value4
1,ecmf,surface,0,20210102,5,fc,10v,grid_simple,regular_ll,-1.40419,-1.37636,-1.1454,-1.11806
1,ecmf,surface,0,20210102,5,fc,2t,grid_simple,regular_ll,270.297,270.133,270.326,270.141
1,ecmf,surface,0,20210102,6,fc,10u,grid_simple,regular_ll,2.12615,1.9699,2.08123,1.92596
1,ecmf,surface,0,20210102,6,fc,10v,grid_simple,regular_ll,-1.34134,-1.32376,-1.07864,-1.06106
1,ecmf,surface,0,20210102,6,fc,2t,grid_simple,regular_ll,270.307,270.129,270.293,269.965
1,ecmf,surface,0,20210102,7,fc,10u,grid_simple,regular_ll,2.30234,2.17051,2.25547,2.12363
1,ecmf,surface,0,20210102,7,fc,10v,grid_simple,regular_ll,-1.00078,-0.866993,-0.774708,-0.641407
1,ecmf,surface,0,20210102,7,fc,2t,grid_simple,regular_ll,270.566,270.327,270.652,270.214
1,ecmf,surface,0,20210102,8,fc,10u,grid_simple,regular_ll,2.29553,2.17444,2.22131,2.10022
1,ecmf,surface,0,20210102,8,fc,10v,grid_simple,regular_ll,-0.739418,-0.548988,-0.539223,-0.349281
1,ecmf,surface,0,20210102,8,fc,2t,grid_simple,regular_ll,270.417,270.105,270.552,270.064
1,ecmf,surface,0,20210102,9,fc,10u,grid_simple,regular_ll,2.12369,2.03091,2.00943,1.91568
1,ecmf,surface,0,20210102,9,fc,10v,grid_simple,regular_ll,-0.427805,-0.214914,-0.289133,-0.0762424
1,ecmf,surface,0,20210102,9,fc,2t,grid_simple,regular_ll,270.346,270.01,270.495,270.02
1,ecmf,surface,0,20210102,10,fc,10u,grid_simple,regular_ll,1.67339,1.55717,1.50932,1.39311
1,ecmf,surface,0,20210102,10,fc,10v,grid_simple,regular_ll,-0.425114,-0.245914,-0.383121,-0.204411
1,ecmf,surface,0,20210102,10,fc,2t,grid_simple,regular_ll,270.92,271.373,271.537,271.373
1,ecmf,surface,0,20210102,11,fc,10u,grid_simple,regular_ll,1.67203,1.57437,1.49429,1.39761
1,ecmf,surface,0,20210102,11,fc,10v,grid_simple,regular_ll,-0.808882,-0.639936,-0.879683,-0.710737
1,ecmf,surface,0,20210102,11,fc,2t,grid_simple,regular_ll,272.902,272.822,272.863,272.959
1,ecmf,surface,0,20210102,12,fc,10u,grid_simple,regular_ll,1.60449,1.5459,1.41016,1.35254
1,ecmf,surface,0,20210102,12,fc,10v,grid_simple,regular_ll,-1.55117,-1.40518,-1.704,-1.5585
1,ecmf,surface,0,20210102,12,fc,2t,grid_simple,regular_ll,273.566,273.685,273.445,273.713
1,ecmf,surface,0,20210102,13,fc,10u,grid_simple,regular_ll,1.20148,1.19464,1.01105,1.00323
1,ecmf,surface,0,20210102,13,fc,10v,grid_simple,regular_ll,-2.24752,-2.14351,-2.29049,-2.18746
1,ecmf,surface,0,20210102,13,fc,2t,grid_simple,regular_ll,273.839,274.046,273.712,274.035
1,ecmf,surface,0,20210102,14,fc,10u,grid_simple,regular_ll,0.757965,0.810699,0.685699,0.73941
1,ecmf,surface,0,20210102,14,fc,10v,grid_simple,regular_ll,-2.50037,-2.35584,-2.5365,-2.39246
1,ecmf,surface,0,20210102,14,fc,2t,grid_simple,regular_ll,273.843,274.029,273.722,274.015
1,ecmf,surface,0,20210102,15,fc,10u,grid_simple,regular_ll,0.786163,0.831085,0.778351,0.823273
1,ecmf,surface,0,20210102,15,fc,10v,grid_simple,regular_ll,-2.35414,-2.23744,-2.44447,-2.32826
1,ecmf,surface,0,20210102,15,fc,2t,grid_simple,regular_ll,273.322,273.47,273.179,273.449
1,ecmf,surface,0,20210102,16,fc,10u,grid_simple,regular_ll,0.883011,0.98262,0.812698,0.912308
1,ecmf,surface,0,20210102,16,fc,10v,grid_simple,regular_ll,-2.51814,-2.35506,-2.64754,-2.48445
1,ecmf,surface,0,20210102,16,fc,2t,grid_simple,regular_ll,272.198,272.287,272.151,272.367
1,ecmf,surface,0,20210102,17,fc,10u,grid_simple,regular_ll,0.825516,0.964188,0.622391,0.761063
1,ecmf,surface,0,20210102,17,fc,10v,grid_simple,regular_ll,-2.81087,-2.5765,-2.99837,-2.76449
1,ecmf,surface,0,20210102,17,fc,2t,grid_simple,regular_ll,271.419,271.435,271.546,271.697
1,ecmf,surface,0,20210102,18,fc,10u,grid_simple,regular_ll,0.298965,0.517715,0.0382233,0.256973
1,ecmf,surface,0,20210102,18,fc,10v,grid_simple,regular_ll,-3.22563,-2.91801,-3.44731,-3.13969
1,ecmf,surface,0,20210102,18,fc,2t,grid_simple,regular_ll,271.745,271.671,271.952,272.019
1,ecmf,surface,0,20210102,19,fc,10u,grid_simple,regular_ll,-0.300995,-0.0832214,-0.377167,-0.159393
1,ecmf,surface,0,20210102,19,fc,10v,grid_simple,regular_ll,-3.60903,-3.31752,-3.7433,-3.45229
1,ecmf,surface,0,20210102,19,fc,2t,grid_simple,regular_ll,272.407,272.252,272.577,272.561
1,ecmf,surface,0,20210102,20,fc,10u,grid_simple,regular_ll,-0.336807,-0.0955963,-0.356339,-0.116104
1,ecmf,surface,0,20210102,20,fc,10v,grid_simple,regular_ll,-3.60888,-3.31981,-3.67772,-3.38915
1,ecmf,surface,0,20210102,20,fc,2t,grid_simple,regular_ll,272.709,272.502,272.74,272.678
1,ecmf,surface,0,20210102,21,fc,10u,grid_simple,regular_ll,-0.23255,0.0125675,-0.256964,-0.0128231
1,ecmf,surface,0,20210102,21,fc,10v,grid_simple,regular_ll,-3.562,-3.27684,-3.59325,-3.30907
1,ecmf,surface,0,20210102,21,fc,2t,grid_simple,regular_ll,272.736,272.478,272.717,272.603
1,ecmf,surface,0,20210102,22,fc,10u,grid_simple,regular_ll,-0.10008,0.117693,-0.179182,0.0385914
1,ecmf,surface,0,20210102,22,fc,10v,grid_simple,regular_ll,-3.57008,-3.28102,-3.56227,-3.27418
1,ecmf,surface,0,20210102,22,fc,2t,grid_simple,regular_ll,272.693,272.426,272.67,272.543
1,ecmf,surface,0,20210102,23,fc,10u,grid_simple,regular_ll,-0.158658,0.0552092,-0.261197,-0.0473299
1,ecmf,surface,0,20210102,23,fc,10v,grid_simple,regular_ll,-3.61893,-3.32597,-3.60184,-3.30985
1,ecmf,surface,0,20210102,23,fc,2t,grid_simple,regular_ll,272.676,272.404,272.679,272.545
1,ecmf,surface,0,20210102,24,fc,10u,grid_simple,regular_ll,-0.293668,-0.0690584,-0.427457,-0.203824
1,ecmf,surface,0,20210102,24,fc,10v,grid_simple,regular_ll,-3.67695,-3.3791,-3.70087,-3.404
1,ecmf,surface,0,20210102,24,fc,2t,grid_simple,regular_ll,272.615,272.332,272.668,272.531
1,ecmf,surface,0,20210103,1,fc,10u,grid_simple,regular_ll,-0.399001,-0.162673,-0.534743,-0.298415
1,ecmf,surface,0,20210103,1,fc,10v,grid_simple,regular_ll,-3.75421,-3.44708,-3.79132,-3.48468
1,ecmf,surface,0,20210103,1,fc,2t,grid_simple,regular_ll,272.722,272.45,272.868,272.724
1,ecmf,surface,0,20210103,2,fc,10u,grid_simple,regular_ll,-0.393951,-0.144928,-0.509186,-0.261139
1,ecmf,surface,0,20210103,2,fc,10v,grid_simple,regular_ll,-3.70144,-3.39333,-3.74538,-3.43777
1,ecmf,surface,0,20210103,2,fc,2t,grid_simple,regular_ll,272.884,272.646,273.003,272.892
1,ecmf,surface,0,20210103,3,fc,10u,grid_simple,regular_ll,-0.474434,-0.216621,-0.578926,-0.32209
1,ecmf,surface,0,20210103,3,fc,10v,grid_simple,regular_ll,-3.70292,-3.38407,-3.75321,-3.43437
1,ecmf,surface,0,20210103,3,fc,2t,grid_simple,regular_ll,273.207,272.988,273.264,273.172
1,ecmf,surface,0,20210103,4,fc,10u,grid_simple,regular_ll,-0.48909,-0.222488,-0.580887,-0.315262
1,ecmf,surface,0,20210103,4,fc,10v,grid_simple,regular_ll,-3.63609,-3.3314,-3.6688,-3.3646
1,ecmf,surface,0,20210103,4,fc,2t,grid_simple,regular_ll,273.514,273.357,273.5,273.471
1,ecmf,surface,0,20210103,5,fc,10u,grid_simple,regular_ll,-0.474434,-0.198067,-0.578926,-0.302559
1,ecmf,surface,0,20210103,5,fc,10v,grid_simple,regular_ll,-3.47329,-3.20181,-3.50063,-3.22964
1,ecmf,surface,0,20210103,5,fc,2t,grid_simple,regular_ll,273.388,273.236,273.366,273.341
1,ecmf,surface,0,20210103,6,fc,10u,grid_simple,regular_ll,-0.542256,-0.275655,-0.659444,-0.392842
1,ecmf,surface,0,20210103,6,fc,10v,grid_simple,regular_ll,-3.32978,-3.07832,-3.36201,-3.11152
1,ecmf,surface,0,20210103,6,fc,2t,grid_simple,regular_ll,273.401,273.28,273.385,273.389
1,ecmf,surface,0,20210103,7,fc,10u,grid_simple,regular_ll,-1.24567,-1.06793,-1.31696,-1.13922
1,ecmf,surface,0,20210103,7,fc,10v,grid_simple,regular_ll,-3.51596,-3.38022,-3.59018,-3.45493
1,ecmf,surface,0,20210103,7,fc,2t,grid_simple,regular_ll,273.61,273.727,273.672,273.922
1,ecmf,surface,0,20210103,8,fc,10u,grid_simple,regular_ll,-1.45946,-1.28075,-1.5161,-1.33836
1,ecmf,surface,0,20210103,8,fc,10v,grid_simple,regular_ll,-3.42797,-3.29418,-3.49536,-3.36205
1,ecmf,surface,0,20210103,8,fc,2t,grid_simple,regular_ll,273.866,274.003,273.87,274.134
1,ecmf,surface,0,20210103,9,fc,10u,grid_simple,regular_ll,-1.63895,-1.46024,-1.68875,-1.51102
1,ecmf,surface,0,20210103,9,fc,10v,grid_simple,regular_ll,-3.33243,-3.19327,-3.3754,-3.23673
1,ecmf,surface,0,20210103,9,fc,2t,grid_simple,regular_ll,274.067,274.223,273.996,274.283
1,ecmf,surface,0,20210103,10,fc,10u,grid_simple,regular_ll,-2.22876,-1.97388,-2.26294,-2.00903
1,ecmf,surface,0,20210103,10,fc,10v,grid_simple,regular_ll,-3.96634,-3.67728,-3.95853,-3.66996
1,ecmf,surface,0,20210103,10,fc,2t,grid_simple,regular_ll,274.407,274.602,274.315,274.637
1,ecmf,surface,0,20210103,11,fc,10u,grid_simple,regular_ll,-2.7175,-2.52512,-2.72043,-2.52805
1,ecmf,surface,0,20210103,11,fc,10v,grid_simple,regular_ll,-4.27419,-4.03639,-4.22389,-3.98708
1,ecmf,surface,0,20210103,11,fc,2t,grid_simple,regular_ll,274.942,275.186,274.786,275.159
1,ecmf,surface,0,20210103,12,fc,10u,grid_simple,regular_ll,-2.89526,-2.66675,-2.98901,-2.76147
1,ecmf,surface,0,20210103,12,fc,10v,grid_simple,regular_ll,-4.00611,-3.77124,-4.03687,-3.80249
1,ecmf,surface,0,20210103,12,fc,2t,grid_simple,regular_ll,275.406,275.627,275.271,275.611
1,ecmf,surface,0,20210103,13,fc,10u,grid_simple,regular_ll,-3.09076,-2.62689,-3.23041,-2.76849
1,ecmf,surface,0,20210103,13,fc,10v,grid_simple,regular_ll,-3.5252,-3.28399,-3.50908,-3.26885
1,ecmf,surface,0,20210103,13,fc,2t,grid_simple,regular_ll,275.92,276.23,275.725,276.135
1,ecmf,surface,0,20210103,14,fc,10u,grid_simple,regular_ll,-3.07161,-2.78157,-3.28157,-2.99348
1,ecmf,surface,0,20210103,14,fc,10v,grid_simple,regular_ll,-3.40601,-3.24292,-3.46655,-3.30347
1,ecmf,surface,0,20210103,14,fc,2t,grid_simple,regular_ll,275.7,276.019,275.509,275.946
1,ecmf,surface,0,20210103,15,fc,10u,grid_simple,regular_ll,-2.97516,-2.74371,-3.08063,-2.85016
1,ecmf,surface,0,20210103,15,fc,10v,grid_simple,regular_ll,-3.22514,-3.0977,-3.20707,-3.08012
1,ecmf,surface,0,20210103,15,fc,2t,grid_simple,regular_ll,275.324,275.57,275.152,275.525
1,ecmf,surface,0,20210103,16,fc,10u,grid_simple,regular_ll,-2.99533,-2.80197,-3.03537,-2.84299
1,ecmf,surface,0,20210103,16,fc,10v,grid_simple,regular_ll,-3.23024,-3.09499,-3.17653,-3.04128
1,ecmf,surface,0,20210103,16,fc,2t,grid_simple,regular_ll,274.435,274.628,274.314,274.63
1,ecmf,surface,0,20210103,17,fc,10u,grid_simple,regular_ll,-2.99399,-2.81723,-2.99692,-2.82114
1,ecmf,surface,0,20210103,17,fc,10v,grid_simple,regular_ll,-3.29002,-3.1699,-3.23191,-3.11228
1,ecmf,surface,0,20210103,17,fc,2t,grid_simple,regular_ll,273.886,274.032,273.806,274.073
1,ecmf,surface,0,20210103,18,fc,10u,grid_simple,regular_ll,-2.99927,-2.81567,-2.99829,-2.8147
1,ecmf,surface,0,20210103,18,fc,10v,grid_simple,regular_ll,-3.23202,-3.13289,-3.17977,-3.08114
1,ecmf,surface,0,20210103,18,fc,2t,grid_simple,regular_ll,273.641,273.776,273.557,273.813
1,ecmf,surface,0,20210103,19,fc,10u,grid_simple,regular_ll,-3.53976,-3.37863,-3.5759,-3.41574
1,ecmf,surface,0,20210103,19,fc,10v,grid_simple,regular_ll,-2.68318,-2.61335,-2.66804,-2.5987
1,ecmf,surface,0,20210103,19,fc,2t,grid_simple,regular_ll,273.729,273.895,273.695,273.984
